split,class_name,leaf_id,image_id,path
train,Apple___healthy,rs_hl 7461,158.0,C:\Datasets\PlantVillage-official\raw\color\Apple___healthy\1c2b51f1-5439-449a-9ca0-52dd158018fc___RS_HL 7998.JPG
train,Apple___healthy,rs_hl 7460,158.0,C:\Datasets\PlantVillage-official\raw\color\Apple___healthy\1c2b51f1-5439-449a-9ca0-52dd158018fc___RS_HL 7998.JPG
test,Apple___healthy,rs_hl 7463,158.0,C:\Datasets\PlantVillage-official\raw\color\Apple___healthy\1c2b51f1-5439-449a-9ca0-52dd158018fc___RS_HL 7998.JPG
train,Apple___healthy,rs_hl 7462,158.0,C:\Datasets\PlantVillage-official\raw\color\Apple___healthy\1c2b51f1-5439-449a-9ca0-52dd158018fc___RS_HL 7998.JPG
train,Apple___healthy,rs_hl 7465,158.0,C:\Datasets\PlantVillage-official\raw\color\Apple___healthy\1c2b51f1-5439-449a-9ca0-52dd158018fc___RS_HL 7998.JPG
train,Apple___healthy,rs_hl 7464,158.0,C:\Datasets\PlantVillage-official\raw\color\Apple___healthy\1c2b51f1-5439-449a-9ca0-52dd158018fc___RS_HL 7998.JPG
train,Apple___healthy,rs_hl 7467,159.0,C:\Datasets\PlantVillage-official\raw\color\Apple___healthy\1598eb2e-21c6-4fda-9080-945551c7f2ee___RS_HL 7501.JPG
train,Apple___healthy,rs_hl 7466,158.0,C:\Datasets\PlantVillage-official\raw\color\Apple___healthy\1c2b51f1-5439-449a-9ca0-52dd158018fc___RS_HL 7998.JPG
train,Tomato___Early_blight,rs_erly.b 6341 (kelsee baranowski's conflicted copy 2015-10-06),2.0,C:\Datasets\PlantVillage-official\raw\color\Tomato___Early_blight\0012b9d2-2130-4a06-a834-b1f3af34f57e___RS_Erly.B 8389.JPG
train,Peach___Bacterial_spot,rut._bact.s 3369,146.0,C:\Datasets\PlantVillage-official\raw\color\Peach___Bacterial_spot\0825a09f-ce06-44da-8afd-6167e837b759___Rut._Bact.S 1146.JPG
train,Peach___Bacterial_spot,rut._bact.s 3368,146.0,C:\Datasets\PlantVillage-official\raw\color\Peach___Bacterial_spot\0825a09f-ce06-44da-8afd-6167e837b759___Rut._Bact.S 1146.JPG
train,Tomato___Late_blight,rs_late.b 7139,227.0,C:\Datasets\PlantVillage-official\raw\color\Tomato___Late_blight\4206d227-db97-4b7e-8433-042f12d6681b___GHLB2 Leaf 8654.JPG
val,Grape___Black_rot,fam_b.rot 0528,52.0,C:\Datasets\PlantVillage-official\raw\color\Grape___Black_rot\00cff577-afd4-4e36-ac9c-a52aa6ae5949___FAM_B.Rot 0508.JPG
train,Peach___Bacterial_spot,rut._bact.s 3365,146.0,C:\Datasets\PlantVillage-official\raw\color\Peach___Bacterial_spot\0825a09f-ce06-44da-8afd-6167e837b759___Rut._Bact.S 1146.JPG
train,Peach___Bacterial_spot,rut._bact.s 3364,146.0,C:\Datasets\PlantVillage-official\raw\color\Peach___Bacterial_spot\0825a09f-ce06-44da-8afd-6167e837b759___Rut._Bact.S 1146.JPG
train,Peach___Bacterial_spot,rut._bact.s 3367,146.0,C:\Datasets\PlantVillage-official\raw\color\Peach___Bacterial_spot\0825a09f-ce06-44da-8afd-6167e837b759___Rut._Bact.S 1146.JPG
train,Tomato___Late_blight,rs_late.b 7134,226.0,C:\Datasets\PlantVillage-official\raw\color\Tomato___Late_blight\01cd2d73-c741-45a5-9610-a2cea2266b80___GHLB2 Leaf 121.JPG
train,Peach___Bacterial_spot,rut._bact.s 3361,145.0,C:\Datasets\PlantVillage-official\raw\color\Peach___Bacterial_spot\03dcaf93-d233-4726-a973-1ce1453a0ed1___Rutg._Bact.S 2281.JPG
train,Tomato___Late_blight,rs_late.b 7132,226.0,C:\Datasets\PlantVillage-official\raw\color\Tomato___Late_blight\01cd2d73-c741-45a5-9610-a2cea2266b80___GHLB2 Leaf 121.JPG
train,Peach___Bacterial_spot,rut._bact.s 3363,145.0,C:\Datasets\PlantVillage-official\raw\color\Peach___Bacterial_spot\03dcaf93-d233-4726-a973-1ce1453a0ed1___Rutg._Bact.S 2281.JPG
train,Peach___Bacterial_spot,rut._bact.s 3362,145.0,C:\Datasets\PlantVillage-official\raw\color\Peach___Bacterial_spot\03dcaf93-d233-4726-a973-1ce1453a0ed1___Rutg._Bact.S 2281.JPG
train,Tomato___Leaf_Mold,crnl_l.mold 6972,91.0,C:\Datasets\PlantVillage-official\raw\color\Tomato___Leaf_Mold\030ea180-4eb5-4f91-918e-56c7cfe2c001___Crnl_L.Mold 7076.JPG
test,Tomato___Leaf_Mold,crnl_l.mold 6974,92.0,C:\Datasets\PlantVillage-official\raw\color\Tomato___Leaf_Mold\00694db7-3327-45e0-b4da-a8bb7ab6a4b7___Crnl_L.Mold 6923.JPG
train,Apple___Apple_scab,frec_scab 3186,53.0,C:\Datasets\PlantVillage-official\raw\color\Apple___Apple_scab\03354abb-aa1c-4f9d-a1ef-9f40505cd539___FREC_Scab 3355.JPG
train,Apple___Apple_scab,frec_scab 3187,53.0,C:\Datasets\PlantVillage-official\raw\color\Apple___Apple_scab\03354abb-aa1c-4f9d-a1ef-9f40505cd539___FREC_Scab 3355.JPG
val,Apple___Apple_scab,frec_scab 3184,53.0,C:\Datasets\PlantVillage-official\raw\color\Apple___Apple_scab\03354abb-aa1c-4f9d-a1ef-9f40505cd539___FREC_Scab 3355.JPG
train,Apple___Apple_scab,frec_scab 3185,53.0,C:\Datasets\PlantVillage-official\raw\color\Apple___Apple_scab\03354abb-aa1c-4f9d-a1ef-9f40505cd539___FREC_Scab 3355.JPG
train,Apple___Apple_scab,frec_scab 3182,53.0,C:\Datasets\PlantVillage-official\raw\color\Apple___Apple_scab\03354abb-aa1c-4f9d-a1ef-9f40505cd539___FREC_Scab 3355.JPG
train,Apple___Apple_scab,frec_scab 3183,53.0,C:\Datasets\PlantVillage-official\raw\color\Apple___Apple_scab\03354abb-aa1c-4f9d-a1ef-9f40505cd539___FREC_Scab 3355.JPG
train,Apple___Apple_scab,frec_scab 3180,52.0,C:\Datasets\PlantVillage-official\raw\color\Apple___Apple_scab\01a66316-0e98-4d3b-a56f-d78752cd043f___FREC_Scab 3003.JPG
train,Apple___Apple_scab,frec_scab 3181,52.0,C:\Datasets\PlantVillage-official\raw\color\Apple___Apple_scab\01a66316-0e98-4d3b-a56f-d78752cd043f___FREC_Scab 3003.JPG
val,Apple___Apple_scab,frec_scab 3188,53.0,C:\Datasets\PlantVillage-official\raw\color\Apple___Apple_scab\03354abb-aa1c-4f9d-a1ef-9f40505cd539___FREC_Scab 3355.JPG
val,Apple___Apple_scab,frec_scab 3189,54.0,C:\Datasets\PlantVillage-official\raw\color\Apple___Apple_scab\00075aa8-d81a-4184-8541-b692b78d398a___FREC_Scab 3335.JPG
val,Tomato___Leaf_Mold,crnl_l.mold 6975,92.0,C:\Datasets\PlantVillage-official\raw\color\Tomato___Leaf_Mold\00694db7-3327-45e0-b4da-a8bb7ab6a4b7___Crnl_L.Mold 6923.JPG
train,Tomato___Leaf_Mold,crnl_l.mold 6976,92.0,C:\Datasets\PlantVillage-official\raw\color\Tomato___Leaf_Mold\00694db7-3327-45e0-b4da-a8bb7ab6a4b7___Crnl_L.Mold 6923.JPG
train,Tomato___Leaf_Mold,crnl_l.mold 6977,92.0,C:\Datasets\PlantVillage-official\raw\color\Tomato___Leaf_Mold\00694db7-3327-45e0-b4da-a8bb7ab6a4b7___Crnl_L.Mold 6923.JPG
train,Apple___Black_rot,jr_frge.s 8703,52.0,C:\Datasets\PlantVillage-official\raw\color\Apple___Black_rot\0612c9fa-e647-4083-85e7-b1638452c24b___JR_FrgE.S 8771.JPG
train,Apple___Black_rot,jr_frge.s 8702,51.0,C:\Datasets\PlantVillage-official\raw\color\Apple___Black_rot\05fb01a0-fd64-4b3d-a512-c0bda181811e___JR_FrgE.S 2889.JPG
train,Apple___Black_rot,jr_frge.s 8701,51.0,C:\Datasets\PlantVillage-official\raw\color\Apple___Black_rot\05fb01a0-fd64-4b3d-a512-c0bda181811e___JR_FrgE.S 2889.JPG
val,Apple___Black_rot,jr_frge.s 8700,51.0,C:\Datasets\PlantVillage-official\raw\color\Apple___Black_rot\05fb01a0-fd64-4b3d-a512-c0bda181811e___JR_FrgE.S 2889.JPG
train,Apple___Black_rot,jr_frge.s 8707,52.0,C:\Datasets\PlantVillage-official\raw\color\Apple___Black_rot\0612c9fa-e647-4083-85e7-b1638452c24b___JR_FrgE.S 8771.JPG
train,Apple___Black_rot,jr_frge.s 8706,52.0,C:\Datasets\PlantVillage-official\raw\color\Apple___Black_rot\0612c9fa-e647-4083-85e7-b1638452c24b___JR_FrgE.S 8771.JPG
test,Apple___Black_rot,jr_frge.s 8670,46.0,C:\Datasets\PlantVillage-official\raw\color\Apple___Black_rot\028d1f49-303d-46b6-ae2b-50862fab78ca___JR_FrgE.S 2748.JPG
test,Tomato___Early_blight,rs_erly.b 7407,45.0,C:\Datasets\PlantVillage-official\raw\color\Tomato___Early_blight\00e7c4b2-3005-4558-9cfa-235e356cb7a8___RS_Erly.B 7844.JPG
train,Tomato___Early_blight,rs_erly.b 7406,45.0,C:\Datasets\PlantVillage-official\raw\color\Tomato___Early_blight\00e7c4b2-3005-4558-9cfa-235e356cb7a8___RS_Erly.B 7844.JPG
train,Tomato___Early_blight,rs_erly.b 7405,44.0,C:\Datasets\PlantVillage-official\raw\color\Tomato___Early_blight\0034a551-9512-44e5-ba6c-827f85ecc688___RS_Erly.B 9432.JPG
train,Tomato___Early_blight,rs_erly.b 7404,44.0,C:\Datasets\PlantVillage-official\raw\color\Tomato___Early_blight\0034a551-9512-44e5-ba6c-827f85ecc688___RS_Erly.B 9432.JPG
train,Tomato___Early_blight,rs_erly.b 7403,44.0,C:\Datasets\PlantVillage-official\raw\color\Tomato___Early_blight\0034a551-9512-44e5-ba6c-827f85ecc688___RS_Erly.B 9432.JPG
train,Tomato___Early_blight,rs_erly.b 7402,44.0,C:\Datasets\PlantVillage-official\raw\color\Tomato___Early_blight\0034a551-9512-44e5-ba6c-827f85ecc688___RS_Erly.B 9432.JPG
train,Tomato___Early_blight,rs_erly.b 7401,43.0,C:\Datasets\PlantVillage-official\raw\color\Tomato___Early_blight\0034a551-9512-44e5-ba6c-827f85ecc688___RS_Erly.B 9432.JPG
train,Tomato___Early_blight,rs_erly.b 7400,43.0,C:\Datasets\PlantVillage-official\raw\color\Tomato___Early_blight\0034a551-9512-44e5-ba6c-827f85ecc688___RS_Erly.B 9432.JPG
train,Tomato___Early_blight,rs_erly.b 7409,45.0,C:\Datasets\PlantVillage-official\raw\color\Tomato___Early_blight\00e7c4b2-3005-4558-9cfa-235e356cb7a8___RS_Erly.B 7844.JPG
train,Tomato___Early_blight,rs_erly.b 7408,45.0,C:\Datasets\PlantVillage-official\raw\color\Tomato___Early_blight\00e7c4b2-3005-4558-9cfa-235e356cb7a8___RS_Erly.B 7844.JPG
train,Grape___Esca_(Black_Measles),fam_b.msls 3815,177.0,C:\Datasets\PlantVillage-official\raw\color\Grape___Esca_(Black_Measles)\12b10162-dea3-4b1e-9ac6-891775a5daf4___FAM_B.Msls 1284.JPG
val,Grape___Esca_(Black_Measles),fam_b.msls 3814,177.0,C:\Datasets\PlantVillage-official\raw\color\Grape___Esca_(Black_Measles)\12b10162-dea3-4b1e-9ac6-891775a5daf4___FAM_B.Msls 1284.JPG
val,Grape___Esca_(Black_Measles),fam_b.msls 3817,178.0,C:\Datasets\PlantVillage-official\raw\color\Grape___Esca_(Black_Measles)\07d611f9-f24f-49ff-a026-912617834d87___FAM_B.Msls 1069.JPG
train,Grape___Esca_(Black_Measles),fam_b.msls 3816,178.0,C:\Datasets\PlantVillage-official\raw\color\Grape___Esca_(Black_Measles)\07d611f9-f24f-49ff-a026-912617834d87___FAM_B.Msls 1069.JPG
val,Grape___Esca_(Black_Measles),fam_b.msls 3811,176.0,C:\Datasets\PlantVillage-official\raw\color\Grape___Esca_(Black_Measles)\0db65255-6c76-4685-93fe-2967f9040e78___FAM_B.Msls 1176.JPG
train,Grape___Esca_(Black_Measles),fam_b.msls 3810,176.0,C:\Datasets\PlantVillage-official\raw\color\Grape___Esca_(Black_Measles)\0db65255-6c76-4685-93fe-2967f9040e78___FAM_B.Msls 1176.JPG
train,Grape___Esca_(Black_Measles),fam_b.msls 3813,177.0,C:\Datasets\PlantVillage-official\raw\color\Grape___Esca_(Black_Measles)\12b10162-dea3-4b1e-9ac6-891775a5daf4___FAM_B.Msls 1284.JPG
train,Grape___Esca_(Black_Measles),fam_b.msls 3812,177.0,C:\Datasets\PlantVillage-official\raw\color\Grape___Esca_(Black_Measles)\12b10162-dea3-4b1e-9ac6-891775a5daf4___FAM_B.Msls 1284.JPG
test,Grape___Esca_(Black_Measles),fam_b.msls 3819,178.0,C:\Datasets\PlantVillage-official\raw\color\Grape___Esca_(Black_Measles)\07d611f9-f24f-49ff-a026-912617834d87___FAM_B.Msls 1069.JPG
test,Grape___Esca_(Black_Measles),fam_b.msls 3818,178.0,C:\Datasets\PlantVillage-official\raw\color\Grape___Esca_(Black_Measles)\07d611f9-f24f-49ff-a026-912617834d87___FAM_B.Msls 1069.JPG
train,Tomato___Leaf_Mold,crnl_l.mold 8907,185.0,C:\Datasets\PlantVillage-official\raw\color\Tomato___Leaf_Mold\0185befe-f0b5-4848-9677-f33c2237f4e9___Crnl_L.Mold 8729.JPG
val,Grape___Esca_(Black_Measles),fam_b.msls 0858,10.0,C:\Datasets\PlantVillage-official\raw\color\Grape___Esca_(Black_Measles)\011f307f-e06b-4604-9419-d940f7b00290___FAM_B.Msls 1096.JPG
train,Apple___Cedar_apple_rust,frec_c.rust 9821,57.0,C:\Datasets\PlantVillage-official\raw\color\Apple___Cedar_apple_rust\0321e067-d13b-47d0-b3a6-76ba6f357d02___FREC_C.Rust 3667.JPG
train,Apple___Cedar_apple_rust,frec_c.rust 9826,58.0,C:\Datasets\PlantVillage-official\raw\color\Apple___Cedar_apple_rust\11a41b2a-5bf3-458a-801c-0898dd280c1e___FREC_C.Rust 9874.JPG
train,Apple___Cedar_apple_rust,frec_c.rust 9824,58.0,C:\Datasets\PlantVillage-official\raw\color\Apple___Cedar_apple_rust\11a41b2a-5bf3-458a-801c-0898dd280c1e___FREC_C.Rust 9874.JPG
train,Grape___Esca_(Black_Measles),fam_b.msls 0854,9.0,C:\Datasets\PlantVillage-official\raw\color\Grape___Esca_(Black_Measles)\0075b632-2e34-4e4f-9697-fe2b332b7ef8___FAM_B.Msls 4399.JPG
val,Peach___Bacterial_spot,rut._bact.s 0959,37.0,C:\Datasets\PlantVillage-official\raw\color\Peach___Bacterial_spot\01d603af-a737-43a5-918a-ada2e10823e6___Rut._Bact.S 1385.JPG
val,Peach___Bacterial_spot,rut._bact.s 0958,37.0,C:\Datasets\PlantVillage-official\raw\color\Peach___Bacterial_spot\01d603af-a737-43a5-918a-ada2e10823e6___Rut._Bact.S 1385.JPG
test,Peach___Bacterial_spot,rut._bact.s 0957,37.0,C:\Datasets\PlantVillage-official\raw\color\Peach___Bacterial_spot\01d603af-a737-43a5-918a-ada2e10823e6___Rut._Bact.S 1385.JPG
train,Peach___Bacterial_spot,rut._bact.s 0956,37.0,C:\Datasets\PlantVillage-official\raw\color\Peach___Bacterial_spot\01d603af-a737-43a5-918a-ada2e10823e6___Rut._Bact.S 1385.JPG
train,Peach___Bacterial_spot,rut._bact.s 0955,37.0,C:\Datasets\PlantVillage-official\raw\color\Peach___Bacterial_spot\01d603af-a737-43a5-918a-ada2e10823e6___Rut._Bact.S 1385.JPG
train,Peach___Bacterial_spot,rut._bact.s 0954,36.0,C:\Datasets\PlantVillage-official\raw\color\Peach___Bacterial_spot\01a48fc7-fafc-4866-a9bf-541f6cf6f6b1___Rut._Bact.S 3436.JPG
train,Peach___Bacterial_spot,rut._bact.s 0953,36.0,C:\Datasets\PlantVillage-official\raw\color\Peach___Bacterial_spot\01a48fc7-fafc-4866-a9bf-541f6cf6f6b1___Rut._Bact.S 3436.JPG
test,Peach___Bacterial_spot,rut._bact.s 0952,36.0,C:\Datasets\PlantVillage-official\raw\color\Peach___Bacterial_spot\01a48fc7-fafc-4866-a9bf-541f6cf6f6b1___Rut._Bact.S 3436.JPG
train,Peach___Bacterial_spot,rut._bact.s 0951,36.0,C:\Datasets\PlantVillage-official\raw\color\Peach___Bacterial_spot\01a48fc7-fafc-4866-a9bf-541f6cf6f6b1___Rut._Bact.S 3436.JPG
train,Peach___Bacterial_spot,rut._bact.s 0950,36.0,C:\Datasets\PlantVillage-official\raw\color\Peach___Bacterial_spot\01a48fc7-fafc-4866-a9bf-541f6cf6f6b1___Rut._Bact.S 3436.JPG
train,Apple___Cedar_apple_rust,frec_c.rust 9799,56.0,C:\Datasets\PlantVillage-official\raw\color\Apple___Cedar_apple_rust\064b14b5-af1b-4bcf-afe7-a061e5669dbb___FREC_C.Rust 9839.JPG
train,Peach___Bacterial_spot,rutg._bact.s 2247,316.0,C:\Datasets\PlantVillage-official\raw\color\Peach___Bacterial_spot\189316c0-b51e-46bd-ae17-e1c2460f59a9___Rutg._Bact.S 1111.JPG
train,Peach___Bacterial_spot,rutg._bact.s 2246,316.0,C:\Datasets\PlantVillage-official\raw\color\Peach___Bacterial_spot\189316c0-b51e-46bd-ae17-e1c2460f59a9___Rutg._Bact.S 1111.JPG
train,Peach___Bacterial_spot,rutg._bact.s 2245,315.0,C:\Datasets\PlantVillage-official\raw\color\Peach___Bacterial_spot\03c471c6-2d00-4315-ba13-a547e125866a___Rut._Bact.S 0857.JPG
test,Peach___Bacterial_spot,rutg._bact.s 2244,315.0,C:\Datasets\PlantVillage-official\raw\color\Peach___Bacterial_spot\03c471c6-2d00-4315-ba13-a547e125866a___Rut._Bact.S 0857.JPG
train,Peach___Bacterial_spot,rutg._bact.s 2243,315.0,C:\Datasets\PlantVillage-official\raw\color\Peach___Bacterial_spot\03c471c6-2d00-4315-ba13-a547e125866a___Rut._Bact.S 0857.JPG
train,Peach___Bacterial_spot,rutg._bact.s 2242,315.0,C:\Datasets\PlantVillage-official\raw\color\Peach___Bacterial_spot\03c471c6-2d00-4315-ba13-a547e125866a___Rut._Bact.S 0857.JPG
train,Peach___Bacterial_spot,rutg._bact.s 2241,315.0,C:\Datasets\PlantVillage-official\raw\color\Peach___Bacterial_spot\03c471c6-2d00-4315-ba13-a547e125866a___Rut._Bact.S 0857.JPG
train,Peach___Bacterial_spot,rutg._bact.s 2240,315.0,C:\Datasets\PlantVillage-official\raw\color\Peach___Bacterial_spot\03c471c6-2d00-4315-ba13-a547e125866a___Rut._Bact.S 0857.JPG
test,Peach___Bacterial_spot,rutg._bact.s 2249,316.0,C:\Datasets\PlantVillage-official\raw\color\Peach___Bacterial_spot\189316c0-b51e-46bd-ae17-e1c2460f59a9___Rutg._Bact.S 1111.JPG
train,Peach___Bacterial_spot,rutg._bact.s 2248,316.0,C:\Datasets\PlantVillage-official\raw\color\Peach___Bacterial_spot\189316c0-b51e-46bd-ae17-e1c2460f59a9___Rutg._Bact.S 1111.JPG
val,Grape___Leaf_blight_(Isariopsis_Leaf_Spot),fam_l.blight 4639,179.0,C:\Datasets\PlantVillage-official\raw\color\Grape___Leaf_blight_(Isariopsis_Leaf_Spot)\be7eb500-3179-4a58-aa1b-78b0cb57681a___FAM_L.Blight 4643.JPG
train,Grape___Leaf_blight_(Isariopsis_Leaf_Spot),fam_l.blight 4638,179.0,C:\Datasets\PlantVillage-official\raw\color\Grape___Leaf_blight_(Isariopsis_Leaf_Spot)\be7eb500-3179-4a58-aa1b-78b0cb57681a___FAM_L.Blight 4643.JPG
train,Grape___Leaf_blight_(Isariopsis_Leaf_Spot),fam_l.blight 4633,177.0,C:\Datasets\PlantVillage-official\raw\color\Grape___Leaf_blight_(Isariopsis_Leaf_Spot)\2d17737b-862c-4818-a0e9-01846b582bc2___FAM_L.Blight 4537.JPG
train,Grape___Leaf_blight_(Isariopsis_Leaf_Spot),fam_l.blight 4632,177.0,C:\Datasets\PlantVillage-official\raw\color\Grape___Leaf_blight_(Isariopsis_Leaf_Spot)\2d17737b-862c-4818-a0e9-01846b582bc2___FAM_L.Blight 4537.JPG
train,Grape___Leaf_blight_(Isariopsis_Leaf_Spot),fam_l.blight 4631,177.0,C:\Datasets\PlantVillage-official\raw\color\Grape___Leaf_blight_(Isariopsis_Leaf_Spot)\2d17737b-862c-4818-a0e9-01846b582bc2___FAM_L.Blight 4537.JPG
val,Grape___Leaf_blight_(Isariopsis_Leaf_Spot),fam_l.blight 4630,177.0,C:\Datasets\PlantVillage-official\raw\color\Grape___Leaf_blight_(Isariopsis_Leaf_Spot)\2d17737b-862c-4818-a0e9-01846b582bc2___FAM_L.Blight 4537.JPG
train,Grape___Leaf_blight_(Isariopsis_Leaf_Spot),fam_l.blight 4637,178.0,C:\Datasets\PlantVillage-official\raw\color\Grape___Leaf_blight_(Isariopsis_Leaf_Spot)\7090cd40-37c5-457f-a2b0-a10809d05178___FAM_L.Blight 1450.JPG
train,Grape___Leaf_blight_(Isariopsis_Leaf_Spot),fam_l.blight 4636,178.0,C:\Datasets\PlantVillage-official\raw\color\Grape___Leaf_blight_(Isariopsis_Leaf_Spot)\7090cd40-37c5-457f-a2b0-a10809d05178___FAM_L.Blight 1450.JPG
train,Grape___Leaf_blight_(Isariopsis_Leaf_Spot),fam_l.blight 4635,178.0,C:\Datasets\PlantVillage-official\raw\color\Grape___Leaf_blight_(Isariopsis_Leaf_Spot)\7090cd40-37c5-457f-a2b0-a10809d05178___FAM_L.Blight 1450.JPG
train,Grape___Leaf_blight_(Isariopsis_Leaf_Spot),fam_l.blight 4634,178.0,C:\Datasets\PlantVillage-official\raw\color\Grape___Leaf_blight_(Isariopsis_Leaf_Spot)\7090cd40-37c5-457f-a2b0-a10809d05178___FAM_L.Blight 1450.JPG
train,Apple___healthy,rs_hl 7323,137.0,C:\Datasets\PlantVillage-official\raw\color\Apple___healthy\1b36926c-faee-4b6c-9f66-26d1377b9a78___RS_HL 7662.JPG
train,Grape___Black_rot,fam_b.rot 3108,139.0,C:\Datasets\PlantVillage-official\raw\color\Grape___Black_rot\287d7355-de96-49aa-8835-2ddaa01395ba___FAM_B.Rot 3032.JPG
train,Grape___Black_rot,fam_b.rot 3104,138.0,C:\Datasets\PlantVillage-official\raw\color\Grape___Black_rot\20665daf-9b0c-4485-84e3-1387941ce4b3___FAM_B.Rot 0516.JPG
train,Grape___Black_rot,fam_b.rot 3105,139.0,C:\Datasets\PlantVillage-official\raw\color\Grape___Black_rot\287d7355-de96-49aa-8835-2ddaa01395ba___FAM_B.Rot 3032.JPG
train,Grape___Black_rot,fam_b.rot 3248,174.0,C:\Datasets\PlantVillage-official\raw\color\Grape___Black_rot\04801745-9457-41fa-97c6-7c9aa769564d___FAM_B.Rot 0367.JPG
train,Peach___healthy,rutg._hl 2499,16.0,C:\Datasets\PlantVillage-official\raw\color\Peach___healthy\08773cca-e716-45ae-828f-9a35f67e7d2a___Rutg._HL 3718.JPG
test,Grape___Black_rot,fam_b.rot 3106,139.0,C:\Datasets\PlantVillage-official\raw\color\Grape___Black_rot\287d7355-de96-49aa-8835-2ddaa01395ba___FAM_B.Rot 3032.JPG
train,Tomato___Late_blight,rs_late.b 6052,126.0,C:\Datasets\PlantVillage-official\raw\color\Tomato___Late_blight\079f7695-a60e-4a35-a1f3-fbe71cf19126___GHLB2 Leaf 8783.JPG
test,Grape___Black_rot,fam_b.rot 3107,139.0,C:\Datasets\PlantVillage-official\raw\color\Grape___Black_rot\287d7355-de96-49aa-8835-2ddaa01395ba___FAM_B.Rot 3032.JPG
test,Tomato___Late_blight,rs_late.b 6050,126.0,C:\Datasets\PlantVillage-official\raw\color\Tomato___Late_blight\079f7695-a60e-4a35-a1f3-fbe71cf19126___GHLB2 Leaf 8783.JPG
train,Grape___Black_rot,fam_b.rot 3100,137.0,C:\Datasets\PlantVillage-official\raw\color\Grape___Black_rot\1375f445-5685-45b8-b309-25bfa15e1665___FAM_B.Rot 3351.JPG
test,Grape___Black_rot,fam_b.rot 3101,138.0,C:\Datasets\PlantVillage-official\raw\color\Grape___Black_rot\20665daf-9b0c-4485-84e3-1387941ce4b3___FAM_B.Rot 0516.JPG
test,Apple___healthy,rs_hl 7946,223.0,C:\Datasets\PlantVillage-official\raw\color\Apple___healthy\1b22388a-cf05-4795-892f-a5b6f35304d5___RS_HL 8141.JPG
train,Apple___healthy,rs_hl 7947,223.0,C:\Datasets\PlantVillage-official\raw\color\Apple___healthy\1b22388a-cf05-4795-892f-a5b6f35304d5___RS_HL 8141.JPG
train,Apple___healthy,rs_hl 7944,223.0,C:\Datasets\PlantVillage-official\raw\color\Apple___healthy\1b22388a-cf05-4795-892f-a5b6f35304d5___RS_HL 8141.JPG
val,Apple___healthy,rs_hl 7945,223.0,C:\Datasets\PlantVillage-official\raw\color\Apple___healthy\1b22388a-cf05-4795-892f-a5b6f35304d5___RS_HL 8141.JPG
val,Apple___healthy,rs_hl 7942,222.0,C:\Datasets\PlantVillage-official\raw\color\Apple___healthy\11bc4ba3-5d5e-4b1e-a5e3-27122256864a___RS_HL 7371.JPG
train,Apple___healthy,rs_hl 7943,222.0,C:\Datasets\PlantVillage-official\raw\color\Apple___healthy\11bc4ba3-5d5e-4b1e-a5e3-27122256864a___RS_HL 7371.JPG
test,Apple___healthy,rs_hl 7940,222.0,C:\Datasets\PlantVillage-official\raw\color\Apple___healthy\11bc4ba3-5d5e-4b1e-a5e3-27122256864a___RS_HL 7371.JPG
train,Apple___healthy,rs_hl 7949,223.0,C:\Datasets\PlantVillage-official\raw\color\Apple___healthy\1b22388a-cf05-4795-892f-a5b6f35304d5___RS_HL 8141.JPG
train,Apple___healthy,rs_hl 6099,76.0,C:\Datasets\PlantVillage-official\raw\color\Apple___healthy\0098dbd9-286a-4d6a-bf4b-5459d66f88c0___RS_HL 5776.JPG
val,Grape___Black_rot,fam_b.rot 3102,138.0,C:\Datasets\PlantVillage-official\raw\color\Grape___Black_rot\20665daf-9b0c-4485-84e3-1387941ce4b3___FAM_B.Rot 0516.JPG
test,Apple___healthy,rs_hl 6091,75.0,C:\Datasets\PlantVillage-official\raw\color\Apple___healthy\011d02f3-5c3c-4484-a384-b1a0a0dbdec1___RS_HL 7544.JPG
val,Apple___healthy,rs_hl 6090,75.0,C:\Datasets\PlantVillage-official\raw\color\Apple___healthy\011d02f3-5c3c-4484-a384-b1a0a0dbdec1___RS_HL 7544.JPG
test,Apple___healthy,rs_hl 6097,76.0,C:\Datasets\PlantVillage-official\raw\color\Apple___healthy\0098dbd9-286a-4d6a-bf4b-5459d66f88c0___RS_HL 5776.JPG
val,Apple___healthy,rs_hl 6096,76.0,C:\Datasets\PlantVillage-official\raw\color\Apple___healthy\0098dbd9-286a-4d6a-bf4b-5459d66f88c0___RS_HL 5776.JPG
val,Apple___healthy,rs_hl 6095,75.0,C:\Datasets\PlantVillage-official\raw\color\Apple___healthy\011d02f3-5c3c-4484-a384-b1a0a0dbdec1___RS_HL 7544.JPG
train,Tomato___Late_blight,rs_late.b 6574,175.0,C:\Datasets\PlantVillage-official\raw\color\Tomato___Late_blight\233f5fca-7077-4175-a29f-57f310ea7879___GHLB_PS Leaf 51 Day 18.jpg
train,Tomato___Late_blight,rs_late.b 6577,175.0,C:\Datasets\PlantVillage-official\raw\color\Tomato___Late_blight\233f5fca-7077-4175-a29f-57f310ea7879___GHLB_PS Leaf 51 Day 18.jpg
train,Tomato___Late_blight,rs_late.b 6571,175.0,C:\Datasets\PlantVillage-official\raw\color\Tomato___Late_blight\233f5fca-7077-4175-a29f-57f310ea7879___GHLB_PS Leaf 51 Day 18.jpg
